"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"cbo56889","latifolia","-122.805651","38.403101","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56885","latifolia","-122.805668","38.403045","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56881","latifolia","-122.805683","38.402985","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56877","latifolia","-122.805671","38.402928","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56874","latifolia","-122.805675","38.402641","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56867","latifolia","-122.805693","38.402559","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56864","latifolia","-122.805682","38.402512","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56852","latifolia","-122.805766","38.402271","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56846","latifolia","-122.805811","38.402218","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56840","latifolia","-122.80588","38.402124","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56839","latifolia","-122.805934","38.402045","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56814","latifolia","-122.805962","38.401946","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56795","latifolia","-122.805748","38.40245","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56777","latifolia","-122.805706","38.402735","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56770","latifolia","-122.805666","38.402874","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56752","latifolia","-122.805673","38.403143","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56748","latifolia","-122.805644","38.40315","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56733","latifolia","-122.805663","38.402739","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56719","latifolia","-122.805677","38.402384","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56704","latifolia","-122.805858","38.402059","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56692","latifolia","-122.805991","38.401892","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56682","latifolia","-122.805668","38.40234","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56651","latifolia","-122.805618","38.402324","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56635","latifolia","-122.8058","38.40203","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56622","latifolia","-122.805638","38.402277","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56616","latifolia","-122.805837","38.401929","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56613","latifolia","-122.805922","38.401888","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56603","latifolia","-122.805591","38.402348","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo56561","latifolia","-122.805589","38.403239","Oregon ash","","2016-10-24","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo52914","latifolia","-119.790335","36.87792","Oregon ash","","2016-07-24","","Madera","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"po21839","latifolia","-122.677824","38.583289","Oregon ash","","2016-07-22","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:3523561","latifolia","-123.626466","39.756256","Oregon ash","1256","2016-06-25","iNaturalist","Mendocino","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:3523553","latifolia","-123.637838","39.741695","Oregon ash","380","2016-06-24","iNaturalist","Mendocino","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"wb1767-261","latifolia","-122.590044","37.9748","Oregon ash","","2016-06-06","","Marin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo51605","latifolia","-116.500835","33.586337","Oregon ash","","2016-05-21","","Riverside","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:2384429","latifolia","-122.776777","38.611344","Oregon ash","804","2015-11-14","iNaturalist","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg18855","latifolia","-122.863651","38.516896","Oregon ash","47","2015-09-26","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg18849","latifolia","-122.856245","38.517765","Oregon ash","76","2015-09-26","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg18680","latifolia","-122.852068","38.407361","Oregon ash","47","2015-09-22","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg18679","latifolia","-122.851286","38.407975","Oregon ash","47","2015-09-22","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"po4194","latifolia","-121.25491","40.86818","Oregon ash","","2015-07-24","","Lassen","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"po3240","latifolia","-122.638266","40.658552","Oregon ash","15","2015-07-19","","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"po2913","latifolia","-122.344466","40.783964","Oregon ash","15","2015-06-29","","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:1583472","latifolia","-122.997419","38.513206","Oregon ash","78","2015-06-03","iNaturalist","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"po664","latifolia","-122.342422","40.601107","Oregon ash","15","2014-12-26","","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg7035","latifolia","-122.581954","38.042086","Oregon ash","1809","2014-09-15","Marin County Parks data pro","Marin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:797180","latifolia","-122.73617","38.60255","Oregon ash","28","2014-07-22","iNaturalist","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"mg3136","latifolia","-122.815869","38.401298","Oregon ash","47","2014-04-12","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"in:435061","latifolia","-119.57201","37.34129","Oregon ash","2123","2013-10-18","iNaturalist","Madera","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"cbo19119","latifolia","-122.828118","38.429409","Oregon ash","","2013-09-20","","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa3148","latifolia","-122.983516","38.769767","Oregon ash","","2013-09-13","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa3100","latifolia","-122.882535","38.448496","Oregon ash","","2013-09-10","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa3107","latifolia","-122.878113","38.447752","Oregon ash","","2013-09-10","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gp3906","latifolia","-121.3303","38.58098","Oregon ash","","2013-09-06","","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa3192","latifolia","-122.931486","38.381943","Oregon ash","","2013-09-03","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa2822","latifolia","-123.042062","38.572319","Oregon ash","","2013-08-28","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa2717","latifolia","-122.730455","38.744882","Oregon ash","","2013-08-19","DFW Vegetation Classification and Mapping Program","Sonoma","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
