species,x,y,date,name,accuracy,source,quality
Fraxinus velutina,-117.440744,33.514511,2003-07-09,Velvet ash,NA,DFW Vegetation Classification and Mapping Program,low
Fraxinus velutina,-118.294258,35.670963,2005-01-01,Velvet ash,NA,NA,low
Fraxinus velutina,-117.973,34.1158,2002-01-01,Velvet ash,NA,NA,low
Fraxinus velutina,-118.1007,34.1981,1994-01-01,Velvet ash,NA,Tom Chester,low
Fraxinus velutina,-118.735,34.1002,1983-01-01,Velvet ash,NA,Tom Chester,low
Fraxinus velutina,-116.9099,33.3378,2004-06-25,Velvet ash,NA,Tom Chester,low
Fraxinus velutina,-119.709434,34.459012,2007-05-12,Velvet ash,NA,"BioBlitz Santa Barbara, Santa Barbara Botanic Garden",medium
Fraxinus velutina,-117.619972,34.10523,2001-01-01,Velvet ash,NA,City of Rancho Cucamonga; Chambers Group Inc.,low
Fraxinus velutina,-118.122167,34.203656,2006-01-01,Velvet ash,NA,"Los Angeles County, Sapphos Environmental, Inc.",medium
Fraxinus velutina,-118.44429,33.971623,2006-01-01,Velvet ash,NA,"Coastal Conservancy, Ballona Wetland Restoration Project",medium
Fraxinus velutina,-118.170061,34.211553,2007-01-01,Velvet ash,NA,City of Pasadena,low
Fraxinus velutina,-118.707876,34.10587,2008-05-31,Velvet ash,NA,"National Geographic, National Park Service,  BioBlitz 2008: Santa Monica Mountains National Recreation Area",medium
Fraxinus velutina,-118.284301,34.125731,2008-05-31,Velvet ash,NA,"National Geographic, National Park Service,  BioBlitz 2008: Santa Monica Mountains National Recreation Area",medium
Fraxinus velutina,-118.0973,34.1831,2003-01-01,Velvet ash,NA,Tom Chester,low
Fraxinus velutina,-118.91962,34.142427,2008-05-28,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.875061,33.647921,2009-11-13,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.423,33.5381,1995-01-01,Velvet ash,NA,G.F. Hrusa checklists,medium
Fraxinus velutina,-118.669939,34.084661,1975-01-01,Velvet ash,NA,California State Parks,low
Fraxinus velutina,-116.29191,33.1364,1997-01-01,Velvet ash,NA,California State Parks,low
Fraxinus velutina,-116.57409,32.93387,1981-01-01,Velvet ash,NA,California State Parks,medium
Fraxinus velutina,-117.7317,33.91299,1985-01-01,Velvet ash,NA,California State Parks,medium
Fraxinus velutina,-112.111572,36.034963,2012-05-30,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.849181,34.410047,2012-07-14,Velvet ash,NA,LA Co Parks and Recreation Natural Areas,medium
Fraxinus velutina,-119.803901,37.66377,1998-06-24,Velvet ash,NA,National Park Service,high
Fraxinus velutina,-116.6082,33.250077,2012-05-08,Velvet ash,NA,NA,low
Fraxinus velutina,-116.572494,33.590503,2015-05-11,Velvet ash,NA,NA,low
Fraxinus velutina,-120.0416,34.69273,2015-11-05,Velvet ash,NA,"Sedgwick Reserve, University of California Natural Reserve System",low
Fraxinus velutina,-116.637039,33.301264,2014-03-16,Velvet ash,NA,NA,low
Fraxinus velutina,-117.531738,36.782892,2018-03-26,Velvet ash,NA,NA,medium
Fraxinus velutina,-115.919495,33.85331,2018-03-26,Velvet ash,NA,NA,medium
Fraxinus velutina,-118.745938,35.043003,2014-03-16,Velvet ash,NA,NA,medium
Fraxinus velutina,-116.25343,33.997749,2017-01-01,Velvet ash,NA,NA,medium
Fraxinus velutina,-118.405932,34.671925,2014-04-20,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.022567,36.82565,2016-04-23,Velvet ash,NA,NA,medium
Fraxinus velutina,-116.4375,33.4375,2018-01-01,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.669203,33.524952,2019-08-15,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.917678,35.710329,1992-05-01,Velvet ash,NA,Kern CNPS,medium
Fraxinus velutina,-121.327319,38.597013,2020-08-01,Velvet ash,NA,CNPS Sacramento,medium
Fraxinus velutina,-117.93435,33.96838,2011-02-01,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.551222,33.534111,2021-09-06,Velvet ash,NA,UC Irvine Herbarium,medium
Fraxinus velutina,-118.475575,34.177228,2021-03-03,Velvet ash,NA,NA,medium
Fraxinus velutina,-119.042291,34.165,2023-01-10,Velvet ash,NA,NA,medium
Fraxinus velutina,-117.25,33.5,1978-01-01,Velvet ash,NA,The Nature Conservancy,low
Fraxinus dipetala,-121.940625,37.884389,2023-08-13,Foothill ash,775,NA,high
Fraxinus dipetala,-121.940566,37.883767,2023-08-13,Foothill ash,296,NA,high
Fraxinus dipetala,-118.466295,34.378763,2023-06-21,Foothill ash,28,iNaturalist,high
Fraxinus dipetala,-121.779442,40.351568,2023-06-01,Foothill ash,64,NA,high
Fraxinus dipetala,-118.39196,34.36066,2023-05-30,Foothill ash,50,NA,high
Fraxinus dipetala,-118.717095,34.588828,2023-05-24,Foothill ash,26015,iNaturalist,medium
Fraxinus dipetala,-118.559403,34.365322,2023-05-24,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-118.763488,34.489187,2023-05-09,Foothill ash,615,iNaturalist,high
Fraxinus dipetala,-122.732313,40.157956,2023-05-08,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.54469,34.336908,2023-04-28,Foothill ash,6361,iNaturalist,high
Fraxinus dipetala,-118.4663,34.378795,2023-04-23,Foothill ash,28,iNaturalist,high
Fraxinus dipetala,-118.54045,34.340295,2023-04-22,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-118.439278,34.377044,2023-04-11,Foothill ash,1963,iNaturalist,high
Fraxinus dipetala,-118.439406,34.375739,2023-04-11,Foothill ash,254,iNaturalist,high
Fraxinus dipetala,-117.559062,33.666895,2023-03-30,Foothill ash,50,NA,high
Fraxinus dipetala,-118.566502,34.345937,2023-03-25,Foothill ash,114608,iNaturalist,medium
Fraxinus dipetala,-118.57796,34.351669,2023-03-25,Foothill ash,416248,iNaturalist,medium
Fraxinus dipetala,-118.575543,34.349226,2023-03-25,Foothill ash,212371,iNaturalist,medium
Fraxinus dipetala,-118.914875,34.455233,2023-03-17,Foothill ash,28,iNaturalist,high
Fraxinus dipetala,-118.918722,34.454197,2023-03-12,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-118.53122,34.329594,2023-02-03,Foothill ash,11309,iNaturalist,high
Fraxinus dipetala,-120.715902,36.333862,2022-10-01,Foothill ash,67,NA,high
Fraxinus dipetala,-120.549737,36.350255,2022-09-16,Foothill ash,158,NA,high
Fraxinus dipetala,-118.447655,34.3931,2022-09-16,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-118.779031,34.111748,2022-09-16,Foothill ash,7854,NA,high
Fraxinus dipetala,-121.620629,39.870849,2022-09-15,Foothill ash,187,NA,high
Fraxinus dipetala,-118.637695,34.626092,2022-09-14,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-117.535078,33.673978,2022-07-07,Foothill ash,50,NA,high
Fraxinus dipetala,-118.35206,34.353005,2022-06-25,Foothill ash,64242,iNaturalist,medium
Fraxinus dipetala,-117.555278,33.663055,2022-05-15,Foothill ash,50,NA,high
Fraxinus dipetala,-117.64661,33.74523,2022-05-12,Foothill ash,50,NA,high
Fraxinus dipetala,-120.848556,36.3638,2022-05-11,Foothill ash,372,NA,high
Fraxinus dipetala,-121.796061,37.845346,2022-05-05,Foothill ash,NA,East Bay Chapter CNPS Unusual Plants,high
Fraxinus dipetala,-119.252953,34.556962,2022-04-10,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-121.794111,37.840294,2022-04-01,Foothill ash,NA,East Bay Chapter CNPS Unusual Plants,high
Fraxinus dipetala,-117.06517,33.966138,2022-03-17,Foothill ash,NA,iNaturalist,high
Fraxinus dipetala,-118.611313,34.373525,2022-03-17,Foothill ash,615,iNaturalist,high
Fraxinus dipetala,-118.810853,34.131092,2022-03-12,Foothill ash,28,iNaturalist,high
Fraxinus dipetala,-118.904137,34.457263,2022-03-04,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-116.997171,34.088824,2021-08-15,Foothill ash,50,El Dorado and Apple Fires,high
Fraxinus dipetala,-117.642195,33.696294,2021-07-30,Foothill ash,201,iNaturalist,high
Fraxinus dipetala,-116.9766,34.0849,2021-07-24,Foothill ash,7854,NA,high
Fraxinus dipetala,-117,34.0887,2021-07-15,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.352875,34.351011,2021-07-03,Foothill ash,NA,iNaturalist,high
Fraxinus dipetala,-117.01693,34.102137,2021-06-27,Foothill ash,79,El Dorado and Apple Fires,high
Fraxinus dipetala,-117.015869,34.101255,2021-05-30,Foothill ash,155,"California Native Plant Society, Riverside-San Bernardino Ch.",high
Fraxinus dipetala,-121.938847,37.891178,2021-05-21,Foothill ash,314,East Bay Chapter CNPS Unusual Plants,high
Fraxinus dipetala,-121.940198,37.890275,2021-05-21,Foothill ash,314,East Bay Chapter CNPS Unusual Plants,high
Fraxinus dipetala,-119.27082,34.519122,2021-05-16,Foothill ash,2290,iNaturalist,high
Fraxinus dipetala,-120.761492,36.359287,2021-05-08,Foothill ash,20106,iNaturalist,medium
Fraxinus dipetala,-122.4012,40.8814,2021-04-30,Foothill ash,7854,Julie's data upload,high
Fraxinus dipetala,-121.915803,37.888212,2021-04-30,Foothill ash,NA,EB CNPS Rare and Unusual Plants,high
Fraxinus dipetala,-119.866975,34.542606,2021-04-28,Foothill ash,452,iNaturalist,high
Fraxinus dipetala,-121.93383,37.90837,2021-04-22,Foothill ash,NA,EB CNPS Rare and Unusual Plants,high
Fraxinus dipetala,-117.633011,33.752913,2021-04-20,Foothill ash,113,iNaturalist,high
Fraxinus dipetala,-119.160958,34.539917,2021-04-18,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-117.598487,33.784914,2021-04-16,Foothill ash,153,iNaturalist,high
Fraxinus dipetala,-118.44823,34.375684,2021-04-04,Foothill ash,123162,iNaturalist,medium
Fraxinus dipetala,-119.867717,34.542666,2021-04-04,Foothill ash,28,NA,high
Fraxinus dipetala,-119.272147,34.517637,2021-03-30,Foothill ash,113,iNaturalist,high
Fraxinus dipetala,-118.578063,34.353492,2021-03-28,Foothill ash,210741,iNaturalist,medium
Fraxinus dipetala,-120.861309,36.359243,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.861069,36.358984,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.861113,36.357407,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.861043,36.355711,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.859188,36.353463,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.85795,36.354509,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.85623,36.352426,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.855858,36.352884,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.854489,36.359383,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.850089,36.358327,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.848879,36.357382,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.847003,36.359176,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.848971,36.35941,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.849219,36.361811,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.845848,36.3596,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.760755,36.358395,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.763893,36.358012,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.770081,36.357667,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.898179,36.374012,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.896847,36.377165,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.895928,36.375567,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.900565,36.376216,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.902089,36.376761,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.908175,36.375141,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.91307,36.375334,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.911748,36.373163,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.917682,36.377253,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.917484,36.37563,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.921647,36.377903,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.922803,36.376244,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.92486,36.380957,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.874567,36.35678,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.875793,36.359627,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.879105,36.359613,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.878648,36.358807,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.879845,36.35862,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.880152,36.357766,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.881803,36.356946,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.884682,36.35317,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.885306,36.352106,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.888548,36.350647,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.892565,36.365974,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.890467,36.368008,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.889068,36.368261,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.891869,36.364553,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.886439,36.366187,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.886727,36.365244,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.887366,36.364097,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.887867,36.362201,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.882899,36.364178,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.883585,36.363045,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.88113800000001,36.362589,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.878757,36.359298,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.880035,36.358238,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.819392,36.303593,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.805678,36.301368,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.478245,35.941249,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.479574,35.941127,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.476419,35.932264,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.479247,35.933216,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.480865,35.933117,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.483215,35.933428,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.484407,35.933779,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.496478,35.960763,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.49716,35.960466,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.499072,35.96223,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.516813,35.97276,2021-01-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-122.621645,38.603438,2020-10-24,Foothill ash,1520,iNaturalist,high
Fraxinus dipetala,-121.624582,39.872215,2020-06-27,Foothill ash,176,NA,high
Fraxinus dipetala,-117.065589,33.966483,2020-05-06,Foothill ash,1963,iNaturalist,high
Fraxinus dipetala,-117.88398,34.240447,2020-05-06,Foothill ash,706,iNaturalist,high
Fraxinus dipetala,-119.961957,37.503427,2020-04-28,Foothill ash,2269800,iNaturalist,low
Fraxinus dipetala,-119.484821,34.487398,2020-04-25,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-121.800721,37.145968,2020-04-23,Foothill ash,254,NA,high
Fraxinus dipetala,-120.002071,37.576935,2020-04-22,Foothill ash,254,iNaturalist,high
Fraxinus dipetala,-118.908743,34.581805,2020-04-20,Foothill ash,572803,iNaturalist,medium
Fraxinus dipetala,-118.757828,34.631528,2020-04-11,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-117.629943,33.70344,2020-03-29,Foothill ash,3048051,iNaturalist,low
Fraxinus dipetala,-121.800803,37.145917,2020-03-28,Foothill ash,50,NA,high
Fraxinus dipetala,-119.270408,34.52024,2020-03-28,Foothill ash,10935,iNaturalist,high
Fraxinus dipetala,-122.156708,40.278713,2020-03-11,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-120.15993,35.064609,2019-12-29,Foothill ash,NA,NA,high
Fraxinus dipetala,-120.15668,35.06484,2019-12-29,Foothill ash,NA,NA,high
Fraxinus dipetala,-117.44711,33.66527,2019-12-01,Foothill ash,100,NA,high
Fraxinus dipetala,-121.564243,39.742183,2019-10-22,Foothill ash,231,NA,high
Fraxinus dipetala,-121.613473,39.811275,2019-09-08,Foothill ash,48,NA,high
Fraxinus dipetala,-121.611614,39.812168,2019-08-14,Foothill ash,924,NA,high
Fraxinus dipetala,-121.623799,39.869469,2019-07-08,Foothill ash,90,NA,high
Fraxinus dipetala,-117.44296,33.66378,2019-07-04,Foothill ash,100,NA,high
Fraxinus dipetala,-121.571361,39.79646,2019-06-21,Foothill ash,176,NA,high
Fraxinus dipetala,-122.541512,38.986962,2019-06-07,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-117.42333000000001,33.68361,2019-05-19,Foothill ash,100,NA,high
Fraxinus dipetala,-118.695777,36.174884,2019-05-11,Foothill ash,129,NA,high
Fraxinus dipetala,-117.43128,33.66489,2019-05-11,Foothill ash,100,NA,high
Fraxinus dipetala,-118.466272,34.378795,2019-05-05,Foothill ash,22698,iNaturalist,medium
Fraxinus dipetala,-121.189895,36.47218,2019-05-04,Foothill ash,113,iNaturalist,high
Fraxinus dipetala,-122.389909,39.019755,2019-04-27,Foothill ash,452,NA,high
Fraxinus dipetala,-122.389982,39.01974,2019-04-27,Foothill ash,519,NA,high
Fraxinus dipetala,-121.41519,37.16034,2019-04-26,Foothill ash,NA,NA,high
Fraxinus dipetala,-119.067725,34.444756,2019-04-14,Foothill ash,2827,iNaturalist,high
Fraxinus dipetala,-119.059906,34.445944,2019-04-14,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-117.64787,33.72259,2019-04-07,Foothill ash,100,NA,high
Fraxinus dipetala,-118.4663,34.378721,2019-04-06,Foothill ash,615,iNaturalist,high
Fraxinus dipetala,-117.57875,33.751220000000004,2019-04-01,Foothill ash,NA,NA,high
Fraxinus dipetala,-117.5776,33.7515,2019-04-01,Foothill ash,NA,NA,high
Fraxinus dipetala,-117.61523,33.71674,2018-11-22,Foothill ash,100,NA,high
Fraxinus dipetala,-119.270841,34.519964,2018-11-22,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-117.60146,33.72005,2018-11-18,Foothill ash,100,NA,high
Fraxinus dipetala,-117.550131,33.740694,2018-05-27,Foothill ash,NA,NA,high
Fraxinus dipetala,-122.99917,38.354412,2018-05-25,Foothill ash,314,iNaturalist,high
Fraxinus dipetala,-122.714851,39.30759,2018-05-19,Foothill ash,NA,NA,high
Fraxinus dipetala,-121.918951,37.902884,2018-05-15,Foothill ash,1108,NA,high
Fraxinus dipetala,-119.25293,34.556938,2018-05-03,Foothill ash,113,iNaturalist,high
Fraxinus dipetala,-122.009236,40.494602,2018-04-28,Foothill ash,30,NA,high
Fraxinus dipetala,-119.78741,34.54774,2018-04-22,Foothill ash,NA,NA,high
Fraxinus dipetala,-116.780508,33.595636,2017-05-27,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.617315,34.316747,2017-05-27,Foothill ash,2799586,iNaturalist,low
Fraxinus dipetala,-119.95253,37.87302,2017-04-24,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.791343,36.448708,2017-04-23,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.913942,34.484661,2017-04-10,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-118.900253,34.486436,2017-04-10,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-122.598741,40.664227,2017-03-17,Foothill ash,153,NA,high
Fraxinus dipetala,-118.703288,34.576515,2017-03-10,Foothill ash,28,iNaturalist,high
Fraxinus dipetala,-118.725119,34.599011,2016-12-22,Foothill ash,NA,NA,high
Fraxinus dipetala,-122.599551,40.669286,2016-08-03,Foothill ash,30,NA,high
Fraxinus dipetala,-119.285419,34.477804,2016-05-15,Foothill ash,50,iNaturalist,high
Fraxinus dipetala,-119.252305,34.532013,2016-03-19,Foothill ash,113,iNaturalist,high
Fraxinus dipetala,-118.753089,34.09596,2015-11-22,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-118.753491,34.09616,2015-11-22,Foothill ash,78,iNaturalist,high
Fraxinus dipetala,-117.746888,34.272641,2015-10-24,Foothill ash,NA,NA,high
Fraxinus dipetala,-122.34517,40.78359,2015-07-07,Foothill ash,12,NA,high
Fraxinus dipetala,-118.707833,34.125873,2010-05-09,Foothill ash,NA,NA,high
Fraxinus dipetala,-122.12,40.8579,2008-05-02,Foothill ash,NA,NA,low
Fraxinus dipetala,-123.08244,39.38045,2007-11-28,Foothill ash,NA,NA,high
Fraxinus dipetala,-118.757272,34.655155,2006-09-07,Foothill ash,38707,iNaturalist,medium
Fraxinus dipetala,-120.0495,35.0091,2006-03-01,Foothill ash,NA,G.F. Hrusa checklists,low
Fraxinus dipetala,-121.17871,36.5054,2006-01-04,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.452,37.013,2001-04-22,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.452,37.013,1994-04-17,Foothill ash,NA,NA,low
Fraxinus dipetala,-122.416,39.0763,1993-04-24,Foothill ash,NA,NA,low
Fraxinus dipetala,-121.7467,37.8122,1992-04-25,Foothill ash,NA,NA,low
Fraxinus dipetala,-122.3752,38.8252,1991-06-22,Foothill ash,NA,NA,low
Fraxinus dipetala,-119.907532,37.665342,1990-04-21,Foothill ash,NA,NA,low
Fraxinus dipetala,-118.8354,36.5175,1989-04-01,Foothill ash,NA,NA,low
Fraxinus dipetala,-121.1633,36.5148,1988-11-05,Foothill ash,NA,NA,low
Fraxinus dipetala,-121.2195,37.4789,1987-06-21,Foothill ash,NA,NA,low
Fraxinus dipetala,-121.9161,37.9003,1987-04-11,Foothill ash,NA,NA,low
Fraxinus dipetala,-118.725734,34.157789,1982-01-01,Foothill ash,NA,UCLA Herbarium,high
Fraxinus dipetala,-118.736245,34.14141,1982-01-01,Foothill ash,NA,UCLA Herbarium,high
Fraxinus dipetala,-122.1291,40.8496,1981-02-16,Foothill ash,NA,NA,low
Fraxinus dipetala,-118.804355,34.131411,1981-01-01,Foothill ash,NA,UCLA Herbarium,high
Fraxinus dipetala,-118.823645,34.120756,1979-03-01,Foothill ash,NA,UCLA Herbarium,high
Fraxinus dipetala,-118.819396,34.124877,1979-03-01,Foothill ash,NA,UCLA Herbarium,high
